start_date,end_date,S0,K,premium,iv_proxy,realized_vol_window,hedged_pnl,pnl_over_premium,theta,gamma,delta_mismatch,residual,costs,variance_risk_premium
2020-02-26,2020-03-26,283.93829345703125,283.93829345703125,13.119850438786159,0.20072360020896465,0.9220715178936119,-19.230977037850664,-1.4657923981357446,2.0092845042379213,-24.97908354731101,0.0,3.834923845678155,0.09610184045557552,-0.8099259204297812
2020-02-27,2020-03-27,271.1861877441406,271.1861877441406,15.422923209844072,0.24710700499854235,0.9155290758379618,-25.628234036649275,-1.661697571073388,3.1438533061957417,-34.67001275360151,0.0,6.000333775801861,0.10240836504542994,-0.7771316167853628
2020-02-28,2020-03-30,270.0467529296875,270.0467529296875,15.336172684187801,0.24675351851447705,0.9256147998787417,-27.184442205256005,-1.7725701689108024,2.7335371001525735,-36.23869070693953,0.0,6.4230983428102535,0.10238694127935027,-0.7958754588552888
2020-03-02,2020-03-31,281.741455078125,281.741455078125,19.12989724193821,0.2950682000495105,0.9092996208601679,-15.266168133052702,-0.7980266668440273,2.57233435064072,-21.759887519347124,0.0,3.9858412257460265,0.06445619009236722,-0.7397605578159872
2020-03-03,2020-04-01,273.674560546875,273.674560546875,19.167942986331298,0.30437923758271823,0.9160524054004076,-21.06628208928521,-1.099037184339896,2.664402580840651,-28.717750154177956,0.0,5.0590440404276285,0.07197855637550053,-0.7465052891684358
2020-03-04,2020-04-02,285.17791748046875,285.17791748046875,22.292530428472872,0.33975604497375184,0.9054831695124379,-12.239293584066104,-0.5490311484977771,1.979689628706563,-17.609260808828093,0.0,3.433386589954646,0.043108993899183275,-0.7044656001740843
2020-03-05,2020-04-03,275.69805908203125,275.69805908203125,22.28537482588979,0.35133877635506744,0.9015677676236525,-18.148720581336192,-0.814378071857787,2.225424997903006,-24.152219391549796,0.0,3.8308163774407498,0.05274256513026197,-0.6893855038472202
2020-03-06,2020-04-06,271.1405334472656,271.1405334472656,21.785071631755898,0.3492218813476767,0.9366828146407694,-22.112864351654622,-1.015046667068145,2.077209670077403,-27.761708362595254,0.0,3.6310578474122535,0.05942350654898789,-0.7554187728313432
2020-03-09,2020-04-07,249.9660186767578,249.9660186767578,25.021029129109138,0.43519498166469495,0.8949315295319104,-28.747187433704994,-1.1489210649717398,10.360275715062643,-37.59734836438656,0.0,-1.3894427787885406,0.12067200559257603,-0.6115077704841904
2020-03-10,2020-04-08,262.9004821777344,262.9004821777344,29.148102860692205,0.4821148793532408,0.8841958156291694,-18.783679970447707,-0.644422042155564,6.584385121119877,-25.790280644209226,0.0,0.4945485293060203,0.07233297666441114,-0.5493674834823421
2020-03-11,2020-04-09,250.08438110351562,250.08438110351562,28.839526065121873,0.501492285433644,0.8684485614217277,-18.9849255377555,-0.658295337270317,16.818314217448226,-34.938694076505584,0.0,-0.7428627477098769,0.12168293098822175,-0.5027083914860089
2020-03-12,2020-04-13,226.1571044921875,226.1571044921875,30.677447100056142,0.5900997283296159,0.7878113559864108,-13.159818182765719,-0.42897370631409665,18.542195090416826,-30.358796865102295,0.0,-1.2323852794227566,0.11083112865747795,-0.2724290432464609
2020-03-13,2020-04-14,245.49037170410156,245.49037170410156,38.10692953635285,0.6755441627108488,0.74289527017119,2.3519941341085655,0.06172090385463449,27.50534704844724,-23.507260824165233,0.0,-1.5561585659682913,0.08993352420508281,-0.09553346667002355
2020-03-16,2020-04-15,218.62791442871094,218.62791442871094,38.45818974291484,0.7658912300617565,0.6136369489186894,5.652607203052611,0.14698058439149472,20.940645244087236,-14.660958612055163,0.0,-0.5614654611601081,0.06561396781941257,0.21003907120727228
2020-03-17,2020-04-16,230.4320831298828,230.4320831298828,42.35344830246879,0.8004093102873675,0.5910838402364219,12.106137104447782,0.28583592575488387,26.55560878238778,-13.71212269712068,0.0,-0.6701080132856407,0.06724096753363887,0.29127495780606344
2020-03-18,2020-04-17,218.76458740234375,218.76458740234375,40.68502290960251,0.8099294412535564,0.5574200360433524,9.117099987628421,0.22408983295611212,21.09701938354703,-11.37197049337753,0.0,-0.5538908105395781,0.054058092001496354,0.34526860322672565
2020-03-19,2020-04-20,219.22955322265625,219.22955322265625,40.73096592057149,0.8091206035475772,0.5646096424864427,8.765555745989218,0.2152061839899089,20.640375809345127,-11.210471516454852,0.0,-0.6107537873692298,0.053594759531871566,0.3358921026965269
2020-03-20,2020-04-21,209.7820281982422,209.7820281982422,39.18032231425212,0.8133882838270837,0.5510126044425774,6.373866932941212,0.16268030879936565,16.199860370219668,-9.26497330048595,0.0,-0.5186193746759014,0.04240076211657198,0.3579856100125763
2020-03-23,2020-04-22,204.41824340820312,204.41824340820312,38.17407318506375,0.8132925626626855,0.5382463441733194,4.765097006238392,0.12482547993078236,13.53979875835416,-8.25963536178312,0.0,-0.4787726723670842,0.03629371796561415,0.3717356654664947
2020-03-24,2020-04-23,222.93919372558594,222.93919372558594,45.49400453320172,0.8891228191909529,0.4623908633654878,17.055072921595695,0.37488616569572,24.975187006981923,-7.2327024079121225,0.0,-0.6437043155744997,0.043707361899671754,0.5767340770821868
2020-03-25,2020-04-24,226.27664184570312,226.27664184570312,46.31230240645455,0.8917802276479173,0.46217438225339397,18.80501540103731,0.40604794890129353,26.958947444658666,-7.378567834559759,0.0,-0.7281407857517694,0.04722342330984441,0.5816668148124648
2020-03-26,2020-04-27,239.48886108398438,239.48886108398438,50.671700823139204,0.9220715178936119,0.42602322268705894,28.861931775451154,0.5695867970997999,36.975718000346866,-6.869676641318188,0.0,-1.1906601811977888,0.053449402379713476,0.6687200978419621
2020-03-27,2020-04-28,232.35556030273438,232.35556030273438,48.81563871409705,0.9155290758379617,0.40859052597322093,23.9389652823738,0.4903954124738446,30.901803087760243,-5.983166672707213,0.0,-0.9318282576850567,0.04784287499414062,0.6712472707896389
2020-03-30,2020-04-29,239.90155029296875,239.90155029296875,50.952909308580075,0.9256147998787417,0.40416441823340676,28.57535650105089,0.560818938286592,35.93457994753706,-6.087909905524622,0.0,-1.2224423322690716,0.04887120869246057,0.693413880788615
2020-03-31,2020-04-30,236.3256378173828,236.3256378173828,49.3138414938161,0.9092996208601678,0.4010191170542893,24.830071940730903,0.5035112087920501,31.641434083062702,-5.78425629840953,0.0,-0.9795873272653064,0.04751851665696742,0.6660094682534432
2020-04-01,2020-05-01,225.6898193359375,225.6898193359375,47.44217612023456,0.9160524054004076,0.3744185768054363,19.688406153765214,0.4149979567519862,24.884273435419427,-4.342983492594409,0.0,-0.8160965887538852,0.03678720030588519,0.6989627387828643
2020-04-02,2020-05-04,230.8977508544922,230.8977508544922,47.98014602904409,0.9054831695124378,0.3698998488999331,22.13593753838572,0.46135619355943697,27.374589711824342,-4.576024819256253,0.0,-0.6247058965848448,0.037921457597518464,0.6830738720540968
2020-04-03,2020-05-05,227.56027221679688,227.56027221679688,47.083314041620284,0.9015677676236524,0.3626263883931264,19.99234312142346,0.42461631107255554,25.004264156553123,-4.287159123865587,0.0,-0.6896318947177014,0.03513001654632008,0.6813265420588537
2020-04-06,2020-05-06,242.8446807861328,242.8446807861328,52.19099584307527,0.9366828146407692,0.2966759519287151,34.19582234027237,0.6552054006229409,37.9363989038529,-3.4392881642317987,0.0,-0.26209305348831957,0.03919534586039443,0.7893580747905443
2020-04-07,2020-05-07,243.0922088623047,243.0922088623047,49.928799255928794,0.89493152953191,0.29801588766164794,31.61819322090244,0.6332656441191692,36.13225508603247,-3.568429499566791,0.0,-0.9060278508105089,0.0396045147527529,0.712088973251564
2020-04-08,2020-05-08,251.25242614746094,251.25242614746094,50.989171132104985,0.8841958156291692,0.2827230649327777,36.14122132764403,0.7088018990151412,40.810207835990525,-3.67729314068304,0.0,-0.9514658677407577,0.040227499922685,0.701869908931148
2020-04-09,2020-05-11,255.0758819580078,255.0758819580078,50.84808468680774,0.8684485614217273,0.2794424292043696,37.52355200610974,0.737954088875348,41.045065028150034,-3.5419146193804516,0.0,0.06442730292027088,0.04402570558013269,0.6761148325958286
2020-04-13,2020-05-12,252.74705505371094,252.74705505371094,45.72698019788187,0.7878113559864106,0.2876153667412961,31.971207126798788,0.6991760004366029,34.901763608700755,-3.9899704757661096,0.0,1.105086628969524,0.04567263510540029,0.5379241334354168
2020-04-14,2020-05-13,260.2012023925781,260.2012023925781,44.40235811218396,0.7428952701711896,0.2774417521954719,37.33268922465593,0.8407816794399458,37.18479126106883,-4.609897036063057,0.0,4.802517267957181,0.044722268307025595,0.47491945658143114
2020-04-15,2020-05-14,254.67242431640625,254.67242431640625,35.91970364034049,0.613636948918689,0.26942004779065937,24.741943126090803,0.6888125629829465,28.813083005000248,-4.825173935353389,0.0,0.8030461851740505,0.04901212873010605,0.3039631429267166
2020-04-16,2020-05-15,255.90101623535156,255.90101623535156,34.76985202864262,0.5910838402364216,0.2693831326625757,24.10224097299414,0.6931936596433962,28.247422101399593,-4.75988560653691,0.0,0.6709940255034643,0.05628954737201926,0.2768128340255327
2020-04-17,2020-05-18,262.81427001953125,262.81427001953125,33.68015565166246,0.557420036043352,0.27358560405221816,21.042422360660442,0.6247721233325649,28.319324158563578,-7.26526580369832,0.0,0.04170188667151131,0.05333788087631925,0.23586801383795475
2020-04-20,2020-05-19,258.1840515136719,258.1840515136719,33.512554354508524,0.5646096424864424,0.26818078146844143,20.221673777337145,0.6034059225514296,26.075608977620778,-5.866809023189973,0.0,0.07559881731427143,0.062724994407909,0.24686311683964435
2020-04-21,2020-05-20,250.34475708007812,250.34475708007812,31.714206674408928,0.5510126044425769,0.24511698236059798,15.432440190809615,0.48660968723718634,20.43515725860017,-4.289230244769815,0.0,-0.6638539750505702,0.04963284797015358,0.24353255521302605
2020-04-22,2020-05-21,255.90101623535156,255.90101623535156,31.668610878982406,0.5382463441733191,0.2387923811376909,16.99090678608877,0.536522010738563,22.26152256811578,-4.6719977751605315,0.0,-0.5439887554700893,0.05462925139642181,0.23268732572653478
2020-04-23,2020-05-22,255.8826904296875,255.8826904296875,27.2113016268478,0.46239086336548735,0.23861020318452186,12.278962016253587,0.45124493435252117,17.850777480056315,-5.014827365593734,0.0,-0.49788918581753894,0.05909891239143332,0.156870481460122
2020-04-24,2020-05-26,259.44940185546875,259.44940185546875,27.577699848763586,0.4621743822533935,0.23773403621148012,13.759371077910345,0.4989310621758482,19.62003952639989,-5.124975537000327,0.0,-0.6750394359581923,0.060653475531023474,0.15708768763790457
2020-04-27,2020-05-27,263.19012451171875,263.19012451171875,25.790321005437363,0.4260232226870585,0.2380203734689673,12.457276653188558,0.4830213881619463,18.93039780562173,-5.663156988543083,0.0,-0.7417827556481199,0.06818140824200589,0.12484208808236036
2020-04-28,2020-05-28,261.97991943359375,261.97991943359375,24.62269504878688,0.40859052597322043,0.23714848289593066,10.28640148586976,0.41776099104864456,16.507222376382035,-5.53721059081846,0.0,-0.6149637371691998,0.06864656252458057,0.1107068149752314
2020-04-29,2020-05-29,268.838134765625,268.838134765625,24.993933886460994,0.40416441823340626,0.22204471956025096,12.840877553058078,0.5137597631245185,18.496035076584153,-5.092326030718218,0.0,-0.494020578610393,0.06881091419743483,0.11404501948135726
2020-04-30,2020-06-01,266.3351135253906,266.3351135253906,24.568785321303935,0.4010191170542888,0.218406328690221,11.35963002732177,0.46236026237209527,16.7623289789438,-4.771681936395312,0.0,-0.5649613656910746,0.06605564953562694,0.11311500783106052
2020-05-01,2020-06-02,259.2843322753906,259.2843322753906,22.33374523837729,0.3744185768054358,0.1913657163345142,7.590524100943668,0.33986794511743856,12.012734339270208,-3.832494314742088,0.0,-0.536179723247317,0.0535362003370903,0.10356843326878626
2020-05-04,2020-06-03,259.9995422363281,259.9995422363281,22.125391864912814,0.36989984889993266,0.19387100280347316,7.204107159037619,0.32560359622204627,11.620081496985012,-3.8107785115299704,0.0,-0.5513323852491976,0.05386344116823675,0.0992399324881687
2020-05-05,2020-06-04,262.4017333984375,262.4017333984375,21.891247585115707,0.3626263883931259,0.1946474985388203,7.220999920541118,0.329857852663035,11.719696836802077,-3.8759055519587062,0.0,-0.5673796047480034,0.05541175955416624,0.09361024887162213
2020-05-06,2020-06-05,260.6229248046875,260.6229248046875,17.792300407482387,0.2966759519287145,0.2037344992766345,3.054946488438361,0.1717004782109924,7.849183118947173,-4.252803807328912,0.0,-0.4860641895695374,0.05536863361040577,0.04650887425730792
2020-05-07,2020-06-08,263.767822265625,263.767822265625,18.088245180876086,0.29801588766164727,0.20374254189191382,3.6112661879401458,0.19964712728231815,8.428348319247112,-4.273747707646921,0.0,-0.4864891733642414,0.056845250295702164,0.04730244592218131
2020-05-08,2020-06-09,268.1322326660156,268.1322326660156,17.444877002448052,0.28272306493277705,0.20449732966833042,3.5979673193835993,0.206247789473018,8.565266031654412,-4.516505751837606,0.0,-0.39132627286152305,0.059466687571602714,0.038113173603505454
2020-05-11,2020-06-10,268.1872253417969,268.1872253417969,17.24618341935289,0.27944242920436896,0.2069712240421115,2.950792451821485,0.17109828766579385,7.980461820066156,-4.587179411511253,0.0,-0.3834398322714509,0.05905012446199354,0.035250983658148854
2020-05-12,2020-06-11,262.841796875,262.841796875,17.39630046499478,0.28761536674129545,0.29208442244518734,2.589955459717487,0.14887966926813276,6.554549045170762,-3.458034507252946,0.0,-0.46117595860768834,0.045383119592551036,-0.002590710649408773
2020-05-13,2020-06-12,258.1932373046875,258.1932373046875,16.484746312798578,0.2774417521954712,0.28436083298914216,1.5958999128594655,0.09681070503465536,4.7661341618629836,-2.6531857062465707,0.0,-0.48276895014731214,0.03427959260971112,-0.0038871574769855644
2020-05-14,2020-06-15,261.28314208984375,261.28314208984375,16.200155398617028,0.2694200477906586,0.28355435452984856,1.4561088469074548,0.08988239995721027,4.970874578395522,-2.8851119035753587,0.0,-0.5925648153117881,0.037089012600937256,-0.007815909821318287
2020-05-15,2020-06-16,262.4841613769531,262.4841613769531,16.27239360257046,0.26938313266257496,0.28860930666662554,1.0268502527565033,0.06310382343469724,5.0838727091686655,-3.1392579332685306,0.0,-0.876609752936605,0.041154770207010666,-0.01072805973148784
2020-05-18,2020-06-17,270.47943115234375,270.47943115234375,17.029384230796637,0.27358560405221743,0.27408504538167844,0.9073052723227875,0.05327880679807432,8.031026499328759,-4.74755156457129,0.0,-2.3079550805875186,0.0682145818471377,-0.0002735293572600356
2020-05-19,2020-06-18,267.70123291015625,267.70123291015625,16.521817962169777,0.26818078146844065,0.2701972243601161,0.7296072795141413,0.044160229896294256,6.4016069372514455,-3.7465883934146818,0.0,-1.8711559990303943,0.05425526529215252,-0.0010856085028874002
2020-05-20,2020-06-19,272.2490234375,272.2490234375,15.35879748680378,0.24511698236059723,0.2670533930462725,-1.1450873270604234,-0.07455579305894736,6.857345941854248,-5.479389824479855,0.0,-2.452280152035643,0.07076329239917353,-0.011235179695961578
2020-05-21,2020-06-22,270.3694763183594,270.3694763183594,14.8595851909254,0.23879238113769016,0.2653920894730955,-1.18041542060422,-0.07943797928660133,5.668983372891823,-4.61557210943057,0.0,-2.1736196938709553,0.06020699019452337,-0.013411159865487646
2020-05-22,2020-06-23,270.8828430175781,270.8828430175781,14.876453000687633,0.2386102031845211,0.2654555243496049,-1.5940834153270202,-0.10715480466031366,5.6989163338444015,-5.072293383886228,0.0,-2.1582153540019156,0.06249101128333588,-0.013531806343965225
2020-05-26,2020-06-24,274.2203063964844,274.2203063964844,15.004496562948304,0.23773403621147932,0.2807495023716435,-1.9827644852351796,-0.13214468588911968,6.962875571088835,-6.663205192706548,0.0,-2.2094766184300094,0.0729582451874406,-0.022302811108524487
2020-05-27,2020-06-25,278.3004455566406,278.3004455566406,15.246072249674228,0.23802037346896648,0.278563874715558,-2.5236083550147157,-0.16552514730924478,10.233992298968676,-10.106631536498536,0.0,-2.552209916727753,0.09875920075710377,-0.0209441341102388
2020-05-28,2020-06-26,277.7870178222656,277.7870178222656,15.162255167996989,0.2371484828959299,0.29153058674831395,-3.753063262090592,-0.24752671818979755,9.791787898429618,-11.543696078555342,0.0,-1.8948487207249185,0.10630636124003055,-0.02875068006997504
2020-05-29,2020-06-29,279.0247802734375,279.0247802734375,14.26078011659277,0.22204471956025015,0.29567906767996643,-5.836890202596834,-0.40929669729676765,10.09048689894793,-14.248210818998736,0.0,-1.5417936760289601,0.1373726065170819,-0.03812225357950404
2020-06-01,2020-06-30,280.1524353027344,280.1524353027344,14.08403273707043,0.21840632869022022,0.2986075255466354,-7.26754940490126,-0.5160133848434207,10.68521180540716,-15.628122838327503,0.0,-2.1788076178062847,0.1458307541747047,-0.041465129901143996
2020-06-02,2020-07-01,282.47216796875,282.47216796875,12.44428070633947,0.1913657163345133,0.2982336110399444,-10.04290059016553,-0.807029415934775,9.421957902275555,-17.30297006682571,0.0,-1.9961380139576086,0.16575041165766857,-0.052322449365703426
2020-06-03,2020-07-02,286.2313232421875,286.2313232421875,12.774781711214672,0.19387100280347228,0.2952949923143508,-7.1421281152245015,-0.5590802470585153,9.423128172783262,-16.796501884958964,0.0,0.3717105192904525,0.14046492233929686,-0.04961316675790855
2020-06-04,2020-07-06,285.4794921875,285.4794921875,12.792199620249221,0.1946474985388194,0.2996290720348172,-9.17384878759026,-0.717143967411879,9.7070357773563,-17.883892728875647,0.0,-0.8489042919376679,0.14808754413325823,-0.05188993212102598
2020-06-05,2020-07-07,292.7962951660156,292.7962951660156,13.731865085723996,0.20373449927663365,0.2885513574853655,-5.6458497348018994,-0.4111495197161143,8.019130822868997,-14.304354236506867,0.0,0.7377784767166156,0.0984047978806338,-0.04175413971114655
2020-06-08,2020-07-08,296.33538818359375,296.33538818359375,13.898393182163858,0.20374254189191296,0.28651961188602576,-4.8786608834474805,-0.3510233751127708,5.6167237328221145,-11.737029046070258,0.0,1.3220769699563215,0.08043254015565196,-0.040582464618740925
2020-06-09,2020-07-09,294.1257629394531,294.1257629394531,13.845808323238458,0.2044973296683296,0.2860662308988528,-4.360396663513484,-0.31492539559392163,7.873251076223054,-12.871484324645088,0.0,0.7348178401112291,0.09698125520274685,-0.040014730619198295
2020-06-10,2020-07-10,292.4844665527344,292.4844665527344,13.934928213359541,0.20697122404211066,0.2879048937174976,-1.740396370758873,-0.12489453437516379,9.223828277502829,-13.644391849166862,0.0,2.7953609083511166,0.11519370744602922,-0.04005214024499403
2020-06-11,2020-07-13,275.6230773925781,275.6230773925781,18.525408681697968,0.29208442244518673,0.1946280860020051,4.568705324042924,0.24661832850988816,9.728717109730093,-4.491919439815396,0.0,-0.6011346012467389,0.06695774462500875,0.047433217974334405
2020-06-12,2020-07-14,278.9239807128906,278.9239807128906,18.252015942440437,0.2843608329891415,0.19525292811947767,5.121213683727717,0.28058345444568855,10.627520461763558,-4.957401383791186,0.0,-0.4773514302844052,0.0715539639602374,0.0427373773990485
2020-06-15,2020-07-15,281.5278015136719,281.5278015136719,18.37020561272641,0.2835543545298479,0.1951889070172356,5.650054607828622,0.30756621493198794,11.585758649737308,-5.3536690589747975,0.0,-0.5042789479458232,0.07775603498803786,0.04230436255025563
2020-06-16,2020-07-16,286.946533203125,286.946533203125,19.057250181693632,0.288609306666625,0.18637946220797538,7.873054077443214,0.4131264480646877,13.639126464400961,-5.311324546212702,0.0,-0.36751541075914607,0.08723242998584642,0.04855802796165586
2020-06-17,2020-07-17,285.75457763671875,285.75457763671875,18.02391916462787,0.2740850453816778,0.18533275787719228,6.246792992564792,0.3465835002647032,11.944414827224406,-5.198834249202978,0.0,-0.41456212688088384,0.08422545857576032,0.040774380959510415
2020-06-18,2020-07-20,285.8646240234375,285.8646240234375,17.77534236983766,0.27019722436011545,0.1865338822698188,5.791854868840289,0.32583647326356313,11.420337599060314,-5.109946040083278,0.0,-0.4345894078939362,0.08394728224279273,0.038211650817259954
2020-06-19,2020-07-21,284.2309875488281,284.2309875488281,17.468318216151147,0.26705339304627185,0.1843576855629679,4.7713487723074195,0.2731429959809094,10.181354365187124,-4.846454435752916,0.0,-0.48506481180293126,0.07848634532382319,0.03732975851139241
2020-06-22,2020-07-22,286.0542907714844,286.0542907714844,17.47111484666334,0.2653920894730949,0.1841813061203581,5.036462949481518,0.28827370168901323,10.392364437904304,-4.813172274626933,0.0,-0.46344294055702157,0.07928627323889524,0.03651020763069415
2020-06-23,2020-07-23,287.3712463378906,287.3712463378906,17.555740706120048,0.26545552434960423,0.1905837894259194,5.242346975062276,0.2986115517891398,10.477570505281404,-4.736162832196525,0.0,-0.4195361131096978,0.07952458491288734,0.03414445461578015
2020-06-24,2020-07-24,280.0408020019531,280.0408020019531,18.09259695947557,0.28074950237164276,0.16556226569857044,4.507024776685569,0.2491087811650566,8.182560049388924,-3.077001982497947,0.0,-0.5432722871891419,0.05526100301637457,0.051409419258681005
2020-06-25,2020-07-27,283.0429382324219,283.0429382324219,18.14433303875694,0.27856387471555727,0.16387668333751745,5.373744958395662,0.29616657426410503,9.034455250930575,-3.1663159769806013,0.0,-0.43682297356659355,0.057571341987711605,0.050742264954839716
2020-06-26,2020-07-28,276.3202209472656,276.3202209472656,18.537084455390584,0.2915305867483133,0.13722118504727682,4.390697857616885,0.23686021759155715,6.816306658981275,-1.8234601412520461,0.0,-0.5634802318735969,0.03866842823868196,0.06616042938403682
2020-06-29,2020-07-29,280.3814697265625,280.3814697265625,19.07692962010094,0.29567906767996577,0.13498084835695273,6.059661195403578,0.3176434214559688,8.4740610119101,-1.8772881730816928,0.0,-0.49431644537002206,0.04279519805476143,0.06920628164093111
2020-06-30,2020-07-30,283.9730224609375,283.9730224609375,19.51246704920038,0.2986075255466347,0.1321531830240569,7.680598394822937,0.39362518206726127,10.344474667178481,-2.1159683148871213,0.0,-0.4993617590804502,0.048546198387879984,0.07170199052969423
2020-07-01,2020-07-31,285.9623107910156,285.9623107910156,19.624575671105077,0.2982336110399438,0.13258169869431385,8.381676170074627,0.4271010140828511,11.216988046498322,-2.2968089367834725,0.0,-0.48581418423744727,0.05268875540272125,0.07136537992525466
2020-07-02,2020-08-03,287.5369873046875,287.5369873046875,19.538397786951975,0.2952949923143502,0.13309718941233514,8.638592193363365,0.44213411394113095,11.666763942285442,-2.436480384334574,0.0,-0.5345688674836134,0.0571224971039292,0.06948427065646912
2020-07-06,2020-08-04,291.9757385253906,291.9757385253906,20.130918528809104,0.29962907203481653,0.1248088967123291,10.778042904631661,0.5353974727585002,13.86430183547775,-2.430524780961993,0.0,-0.5923857378641435,0.06334841202003491,0.07420032010989644
2020-07-07,2020-08-05,288.96441650390625,288.96441650390625,19.18741616517454,0.2885513574853648,0.11722835232707624,8.521253881023881,0.4441063772041433,11.212370914519301,-2.068095055651435,0.0,-0.5684331192157652,0.054588858628362234,0.06951939931732568
2020-07-08,2020-08-06,291.17462158203125,291.17462158203125,19.19817205271829,0.28651961188602504,0.11676848091236132,8.941786883796794,0.4657624100483419,11.688921698611638,-2.113156981346199,0.0,-0.5756304322199258,0.05834740124868907,0.06845860986073793
2020-07-09,2020-08-07,289.51702880859375,289.51702880859375,19.058704812372724,0.28606623089885214,0.11302853759349087,7.883215617868302,0.4136280872953442,10.46284372602851,-1.928687875078503,0.0,-0.5982760530970124,0.052664179984772234,0.0690584381501522
2020-07-10,2020-08-10,292.4730529785156,292.4730529785156,19.376925304556664,0.28790489371749695,0.10996544665865836,8.809371405316142,0.45463205678170915,11.33878094360533,-1.9015678526552982,0.0,-0.5721181457843252,0.055723539849576134,0.07079682836764498
2020-07-13,2020-08-11,289.9405517578125,289.9405517578125,12.990803323233308,0.19462808600200418,0.10944445193720431,2.8671813052540642,0.22070854541583848,5.510772787240596,-2.0760169240703954,0.0,-0.5144040446966784,0.05317051321946126,0.025902003800968514
